review_id,text_norm,category,product_name,absa_labels
1312,bagus juga dan sesuai dengan harga,fashion,Sepatu Vans Old Skool Checkerboard Premium Quality,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus juga"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""sesuai dengan harga"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6705,bagus sesuai gambar dengan berfungsi respon baik dengan pengiriman cepat,handphone,Kabel data VEGER 100cm VG-100 micro USB 2.4A fast charge,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""bagus sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""berfungsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27492,barang bagus dengan pengiriman juga cepat,olahraga,Deker Lutut Athelete Long / dekker / decker knee support,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman juga cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10529,barang sesuai hanya saja proses dengan pengiriman sedikit lama,fashion,"Wakai Kyoka Green Sepatu Flat Shoes &#40;WAK0002824.C0968&#41; - Hijau Tosca, 40","[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""proses dengan pengiriman sedikit lama"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
17518,bagus mudah-mudahan digunakan,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""mudah-mudahan digunakan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
9931,bagus kualitas dengan akurasi sesuai seller cepat respon dengan memenuhi request saya yang tukar size terima kasih kasih,fashion,Sepatu Anak Perempuan Tamagoo-Naomi Grey Sneakers Kids Shoes Murah,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang berkualitas"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""memenuhi request saya yang tukar size"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
14709,bagus service bagus kualitas rekomen seller,elektronik,TP-LINK 16-Port 10/100Mbps Desktop Switch TL-SF1016D,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""service bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitas rekomen seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
28551,barang oke diterima dalam kondisi bagus semoga awet,olahraga,Handgrip STM Beban Adjustable 10-40 KILO,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""semoga awet"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
13124,mantap sesuai dengan yang di inginkan,elektronik,TP-LINK TL-SF1008D : TPLink 8 Port 10/100Mbps Desktop Switch Hub,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai dengan yang di inginkan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17341,mantap pengiriman cepat tidak pakai lama barang juga bagus sudah dicoba,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat tidak pakai lama"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang juga bagus sudah dicoba"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
19294,barang bagus dengan dalam kondisi baik respon penjual juga baik terima kasih kasih,elektronik,Keyboard Laptop ASUS X43U X43 K43 K43E K43SJ K43T K43U BAUT,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus dengan dalam kondisi baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon penjual juga baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10345,pengiriman normal seller respon sangat baik terima kasih,fashion,Kaos kaki 6pcs/pack Prewalker baby anak bahan Import Tamagoo TOT,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman normal"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""seller respon sangat baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
9815,cepat kualitasnya bagus lucu banget sepatu buat anak saya,fashion,Sepatu Bayi Laki-Laki Tamagoo-David Grey Baby Shoes Prewalker Murah - 0-3 Bulan,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitasnya bagus lucu banget sepatu"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10559,kualitas produk baik respon penjual baik,fashion,"Wakai Plush Basic Offwhite Sepatu Wedges &#40;WAK0002847.C1503&#41; - Putih, 39","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitas produk baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon penjual baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15268,usb hub susah diterima respon dengan pengiriman cepat,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""respon dengan pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4263,barang sudah diterima dengan kondisi baik terima kasih gan,handphone,NOKIA 130 dual sim handphone hp,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang sudah diterima"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kondisi baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11249,arloji vintage rekomen untuk beli dari seller ini,fashion,Jam Tangan Pria Casio A159W-N1DF,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""arloji vintage"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""rekomen untuk beli dari seller ini"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
14593,mantap cepat dqn tepat kualitas produk bagus,elektronik,Konektor RJ45 AMP / Connector RJ 45 AMP Per Pack Isi 50pcs,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""mantap cepat dqn tepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitas produk bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
12147,produk original keren respon penjual cepat,fashion,Casio Jam Tangan Pria MRW-200HC-4BV,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk original keren"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon penjual cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22999,mantap langsung cadangan secara real time,elektronik,TOSHIBA FLASH AIR WIRELESS SD CARD 32GB ORIGINAL 100%,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""langsung cadangan secara real time"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10406,barang original sesuai foto dan deskripsi dengan pastinya oke banget rekomen,fashion,"WAKAI SM01618 TEIKYU Navy Men &#40;WAK0002406.C4913&#41; - Navy, 41","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang original sesuai foto dan deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""rekomen"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11506,bagus markotop deh rekomendasi seller,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus markotop"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""rekomendasi seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
4752,alhamdulillah produk susah sampai produk sesuai gambar terima kasih,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;","[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""produk susah sampai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""produk sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
21431,barang original baru pesan tidak sampai 1 jam barang tiba terima kasih gan Ã° Ã° Â¼ bagus banget,elektronik,TINTA / CATRIDGE HP 678 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang original"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""baru pesan tidak sampai 1 jam barang tiba"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8555,barang sangat bagus sesuai pesanan apalagi asa diskon dibandingkan toko fisik nya,fashion,Sepatu Pria Sport Power GLIDE STEAM - 8286265,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang sangat bagus sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""ada diskon dibandingkan toko fisik nya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17636,barang mantap packing maknyus fungsi terbaik 5 untukmu,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang mantap"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing maknyus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""fungsi terbaik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
14346,barang sesuai pesanan tapi pengiriman lama 6 hari karena pakai j amp amp t,elektronik,Gamepad Double Mtech/Joystick/Gamepad Double Hitam M-Tech/Pc Laptop,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman lama 6 hari"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
25337,barang susah diterima skipping dengan pemberat kettler barang bagus next saya order produk buat mau terima kasih,olahraga,Jump Rope / Skipping Beban Kettler,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang susah diterima"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18545,packing susah di tes dengan berfungsi mantap,elektronik,Tenda Outdoor Cpe 03 5km outdoor point to point Cpe,"[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing susah di tes"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""berfungsi mantap"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8477,keren wedges nya,fashion,Sepatu Bata Winte Brown - 7913369,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""keren wedges nya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
5206,oke cepat respon tapi sayang barang diluar ekspektasi kamera gelap,handphone,Mini Spy Camera Dv SQ11 Full HD 1080p Night Vision 12MP/Kamera SQ 11,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""oke cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kamera gelap"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
22270,respon nya cepat dan barang juga sesuai sukses terus gan,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon nya cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang juga sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8558,sering sering aja diskon haha,fashion,"Sepatu Pria Formal Bata PAPIT - 8516282 - Hitam, 39","[
{""aspect"": ""Harga Barang"", ""opinion_span"": ""diskon"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
7494,mantap barang bagus dengan layanan cepat,handphone,CAPDASE Case | CAPDASE Softjacket Samsung Galaxy Core - Hitam,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""layanan cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8553,pokoknya saya puas dengan ini keren banget walaupun sedikit kebesaran tapi tetep oke walaupun saya biasa pakai size 37 ini tapi kebesaran sedikit mungkin next buat merk ini saya harus ambil 1 size lebih kecil pokonyaa keren banget,fashion,"Sepatu Wanita Marie Claire HELEN - 6615483 - Merah, 38","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""keren banget"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""walaupun sedikit kebesaran"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
15840,barang bagus berfungsi sesuai tapi saya order hitam dikasih putih,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus berfungsi sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""saya order hitam dikasih putih"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
10149,alhamdulillah sepatu bagus banget sol dengan kualitasnya tebal bagus sesuai gambar Ã°,fashion,Sepatu anak laki laki Tamagoo - Antonio Gold Toddler Shoes,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sepatu bagus banget sol dengan kualitasnya tebal"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
3221,produk sesuai terima kasih y sukses seller,handphone,Holder U Handphone untuk tongsis HP,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""produk sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""sukses seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
5645,bagus sesuai sampai nya juga cepat,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""sampai nya juga cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
16516,lihat bintang aja ya haha,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""lihat bintang aja ya"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
10826,sesuai deskripsi didukung dengan box dengan kartu garansi semoga memang original mau ke counter fossil untuk cek originalitas belum sempat sukses seller,fashion,Fossil - Jam Tangan Wanita Fossil ES3433,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""didukung dengan box dengan kartu garansi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""sukses seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8652,bagus banget barang baterai original tidak nyesel beli yang nyesel kenapa saya cuma beli 1 sihh,fashion,"NORTH STAR Sepatu Wanita NEIRA CANDY- 5899112 - Navy, 36","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sepatu bagus banget"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""tidak nyesel beli"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
13267,produk susah saya terima kasih belum sempat saya pakai semoga awet terima kasih kasih,elektronik,TP-LINK TL-WR 840N 300MBps Wireless Router,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""produk susah saya terima"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""semoga awet"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
19823,packing bagus aman susah di coba baterai biasa terima kasih 3 jam lebih meski keamanan tidak sama dengan bawaan laptop yang sampai 5jaman tapi oke banget mudah-mudahan an awet,elektronik,Baterai Original Lenovo G40-50 G40-70 G40-30 G40-45 G50-30 G50-45 G40,"[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing bagus aman"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""baterai ... oke banget"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8499,sepatu persis seperti di counter baterai karena kemasan ukuran makanya beli di sini puas dengan pas ukurannya terima kasih,fashion,"Sepatu Wanita Bata Dolly Black - 6616419 - Hitam, 36","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sepatu persis seperti di counter"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""kepuasan ... pas ukurannya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20695,5 5 more terima kasih rekomen seller,elektronik,Adaptor Charger Laptop Asus N43SL A42J A43S A43SJ N46VJ 19V 4.74A ORI,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""5 5 more"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""rekomen seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23081,respon cepat terima kasih gan,elektronik,TINTA CANON GI - 790 BLACK / CYAN / MAGENTA / YELLOW ORIGINAL 100% - Kuning,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23364,sorry gan sangat saya terima kasih resleting rusak tidak biasa ngancing tolong sebelum kirim dicek dulu lah,fashion,"Celana Jeans Panjang Pria Distro CLN 1014 - Biru, 27","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""resleting rusak tidak biasa ngancing"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""tolong sebelum kirim dicek dulu"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
15192,seller profesional barang oke pengiriman cepat,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""seller profesional"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
16059,barang susah di terima kasih sesuai terima kasih kasih,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang susah di terima"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
7290,langganan ini saia jadi terima kasih tidak,handphone,Anti Gores Glare Screen Guard Protector LG Optimus L7 P705,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""langganan ini"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17324,barang di terima kasih dengan baik cuma belum di testimoni,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang di terima kasih dengan baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""belum di testimoni"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
6393,pengiriman cepat produk sesuai kualitas oke packing rapi bagus value,handphone,&#40;EC071&#41; Hand Coffee Grinder | Manual Coffee Grinder | Penggiling Kopi,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""produk sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitas oke"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""value"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8842,walo kartu sedikit penyok barang untung terima kasih oke terima kasih ya,fashion,Sepatu Wanita Bata CATHY - 5514604,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang sampai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22043,super cepat respon harga bersaing mantap,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""super cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""harga bersaing"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
5771,mantap jiwa broo karena packing ny rapi bagus,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""packing ny rapi bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20036,barang sesuai deskripsi seller ramah,elektronik,Keyboard ASUS A455 A455L A455LA A455LB A455LC A455LD A455LN A455LF,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""seller ramah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22974,berharap bertahan 3 tahun ke dengan sesuai sesuai deskripsi dengan respon cepat terima kasih,elektronik,MICRO SD SANDISK 32GB - GARANSI RESMI,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sesuai sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
9879,sepatu 39 y bagus lucu sesuai dengan gambar wrna tidak kusam,fashion,Sepatu Bayi Laki-laki Tamagoo-Marc Black Baby Shoes Prewalker Murah - 3-6 Bulan,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sepatu bagus lucu sesuai dengan gambar"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
25111,barang bagus sesuai gambar rekomendasi shop,olahraga,Boxing Glove / Sarung Tinju Sansak Bahan PU,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6963,sangat bagus irit lagi,handphone,LCD Writing Tablet Board 8.5 inch Papan Tulis LCD Digital,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sangat bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15101,sudah pesan ke dua kali barang berkualitas pengiriman cepat terima kasih kasih,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang berkualitas"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8439,overall oke lah tapi lain kali kalau nomer kosong info dari awal oke tapi toko ini terima kasih rekomen buat buyer yang lain kalau mau cari sepatu terima kasih,fashion,"Sepatu Safety Bata Industrial BICKZ - 8242612 - Abu-abu Muda, 39","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""overall oke lah"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""toko ini terima kasih rekomen"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
21809,overall oke terima kasih gan sudah di respon dengan pengiriman mulus,elektronik,TINTA / CATRIDGE HP 678 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""di respon"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman mulus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
3805,produk sesuai pesanan dengan berfungsi dengan baik,handphone,NOKIA 130 dual sim handphone hp,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""berfungsi dengan baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18224,cepat respon amp bagus produk,elektronik,Tenda AC6 Dual Band AC1200 Mbps GIGABIT Wifi ROUTER EXTENDER Repeater,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus produk"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
